vehicle.py   process_spline_msg 450   DEBUG Vehicle 73, spline check::Times: 0.0 to 1.28571428571. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 53, original knot: (2890.8970000000022, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 53, spline check::Times: 160.382567028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=140.989 Vehicle: 53 exceeded speed limit: 15.000000 on track seg: 461
vehicle.py    _speeding_handler 787 WARNING T=141.106 Vehicle: 53 exceeded speed limit: 15.000000 on track seg: 462
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 141.840018254 to 315.871668254. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 59, spline check::Times: 315.871668254 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=143.045 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=143.045 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=143.045 Vehicle 17 collided with vehicle 16.
vehicle.py   process_spline_msg 450   DEBUG Vehicle 57, spline check::Times: 147.030518254 to 321.062168254. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 57, spline check::Times: 321.062168254 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 147.318268254 to 147.511557143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 147.511557143 to 148.797271429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 148.797271429 to 149.467112698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 149.467112698 to 150.752826984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 150.752826984 to 165.551870274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 165.551870274 to 166.137410317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 36, original knot: (2753.6879999999992, 7.9936057773011271e-14, 0.0, 166.72295036122944)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 166.137410317 to 166.722950361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 36, original knot: (2753.6879999999992, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 36, spline check::Times: 166.722950361 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
station.py                  run 272    INFO T=147.600 Passenger3 loaded into 27 (1 out of 2) at station 22, platform 2, berth 3 
vehicle.py    _speeding_handler 787 WARNING T=147.906 Vehicle: 26 exceeded speed limit: 15.000000 on track seg: 546
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 148.105618254 to 148.290907143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 148.290907143 to 149.576621429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 149.576621429 to 150.246462698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 150.246462698 to 151.532176984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 151.532176984 to 166.318720274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 166.318720274 to 166.904260317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 26, original knot: (3159.9300000000017, 1.0125233984581428e-13, 0.0, 167.48980036122936)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 166.904260317 to 167.489800361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 26, original knot: (3159.9300000000017, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 26, spline check::Times: 167.489800361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=148.106 Vehicle: 26 exceeded speed limit: 15.000000 on track seg: 546
vehicle.py    _speeding_handler 787 WARNING T=148.223 Vehicle: 26 exceeded speed limit: 15.000000 on track seg: 547
vehicle.py    _speeding_handler 787 WARNING T=149.132 Vehicle: 43 exceeded speed limit: 15.000000 on track seg: 780
vehicle.py   process_spline_msg 450   DEBUG Vehicle 56, spline check::Times: 149.232668254 to 323.264318254. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 56, spline check::Times: 323.264318254 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 149.331818254 to 149.518107143. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 149.518107143 to 150.803821429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 150.803821429 to 151.473662698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 151.473662698 to 152.759376984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 152.759376984 to 167.602170274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 167.602170274 to 168.187710317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 43, original knot: (2702.1309999999999, 7.9936057773011271e-14, 0.0, 168.77325036122943)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 168.187710317 to 168.773250361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 43, original knot: (2702.1309999999999, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 43, spline check::Times: 168.773250361 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=149.332 Vehicle: 43 exceeded speed limit: 15.000000 on track seg: 780
vehicle.py    _speeding_handler 787 WARNING T=149.449 Vehicle: 43 exceeded speed limit: 15.000000 on track seg: 781
vehicle.py    _speeding_handler 787 WARNING T=150.481 Vehicle: 25 exceeded speed limit: 15.000000 on track seg: 546
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 150.680518254 to 150.865807143. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 150.865807143 to 152.151521429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 152.151521429 to 152.821362698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 152.821362698 to 154.107076984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 154.107076984 to 167.018620274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 167.018620274 to 167.604160317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 25, original knot: (3155.4300000000007, 1.0125233984581428e-13, 0.0, 168.18970036122934)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 167.604160317 to 168.189700361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 25, original knot: (3155.4300000000007, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 25, spline check::Times: 168.189700361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=150.681 Vehicle: 25 exceeded speed limit: 15.000000 on track seg: 546
vehicle.py    _speeding_handler 787 WARNING T=150.798 Vehicle: 25 exceeded speed limit: 15.000000 on track seg: 547
station.py                  run 272    INFO T=152.700 Passenger27 loaded into 34 (1 out of 2) at station 20, platform 2, berth 3 
vehicle.py    _speeding_handler 787 WARNING T=152.866 Vehicle: 24 exceeded speed limit: 15.000000 on track seg: 546
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 153.0 to 154.285714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 154.285714286 to 155.222222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 155.222222222 to 156.507936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 34, spline check::Times: 156.507936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 27, spline check::Times: 153.0 to 154.285714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 27, spline check::Times: 154.285714286 to 155.222222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 27, spline check::Times: 155.222222222 to 156.507936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 27, spline check::Times: 156.507936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 153.065568254 to 153.250857143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 153.250857143 to 154.536571429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 154.536571429 to 155.206412698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 155.206412698 to 156.492126984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 156.492126984 to 167.528670274. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 167.528670274 to 168.114210317. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 24, original knot: (3150.9300000000007, 1.0125233984581428e-13, 0.0, 168.69975036122935)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 168.114210317 to 168.699750361. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 24, original knot: (3150.9300000000007, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 24, spline check::Times: 168.699750361 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=153.066 Vehicle: 24 exceeded speed limit: 15.000000 on track seg: 546
vehicle.py    _speeding_handler 787 WARNING T=153.183 Vehicle: 24 exceeded speed limit: 15.000000 on track seg: 547
vehicle.py    _speeding_handler 787 WARNING T=154.572 Vehicle: 52 exceeded speed limit: 15.000000 on track seg: 461
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 154.771868254 to 154.961307143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 154.961307143 to 156.247021429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 156.247021429 to 156.916862698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 156.916862698 to 158.202576984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 158.202576984 to 171.11953694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 171.11953694 to 171.705076984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 52, original knot: (3495.4280000000026, 1.0125233984581428e-13, 0.0, 172.2906170278961)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 171.705076984 to 172.290617028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 52, original knot: (3495.4280000000026, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 52, spline check::Times: 172.290617028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=154.772 Vehicle: 52 exceeded speed limit: 15.000000 on track seg: 461
vehicle.py    _speeding_handler 787 WARNING T=154.814 Vehicle: 42 exceeded speed limit: 15.000000 on track seg: 770
vehicle.py    _speeding_handler 787 WARNING T=154.889 Vehicle: 52 exceeded speed limit: 15.000000 on track seg: 462
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 155.014468254 to 155.201257143. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 155.201257143 to 156.486971429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 156.486971429 to 157.156812698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 157.156812698 to 158.442526984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 158.442526984 to 173.232403607. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 173.232403607 to 173.817943651. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 42, original knot: (3202.5560000000028, 1.0125233984581428e-13, 0.0, 174.40348369456277)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 173.817943651 to 174.403483695. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 42, original knot: (3202.5560000000028, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 42, spline check::Times: 174.403483695 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=155.014 Vehicle: 42 exceeded speed limit: 15.000000 on track seg: 770
vehicle.py    _speeding_handler 787 WARNING T=155.132 Vehicle: 42 exceeded speed limit: 15.000000 on track seg: 771
vehicle.py    _speeding_handler 787 WARNING T=155.313 Vehicle: 27 exceeded speed limit: 15.000000 on track seg: 541
vehicle.py    _speeding_handler 787 WARNING T=155.313 Vehicle: 34 exceeded speed limit: 15.000000 on track seg: 520
vehicle.py    _speeding_handler 787 WARNING T=156.120 Vehicle: 27 exceeded speed limit: 15.000000 on track seg: 542
vehicle.py    _speeding_handler 787 WARNING T=156.121 Vehicle: 34 exceeded speed limit: 15.000000 on track seg: 521
vehicle.py    _speeding_handler 787 WARNING T=156.349 Vehicle: 51 exceeded speed limit: 15.000000 on track seg: 461
vehicle.py    _speeding_handler 787 WARNING T=156.441 Vehicle: 27 exceeded speed limit: 15.000000 on track seg: 543
vehicle.py    _speeding_handler 787 WARNING T=156.442 Vehicle: 34 exceeded speed limit: 15.000000 on track seg: 522
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 156.549368254 to 156.738807143. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 156.738807143 to 158.024521429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 158.024521429 to 158.694362698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 158.694362698 to 159.980076984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 159.980076984 to 171.02203694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 171.02203694 to 171.607576984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 51, original knot: (3490.9280000000022, 1.0125233984581428e-13, 0.0, 172.19311702789611)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 171.607576984 to 172.193117028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 51, original knot: (3490.9280000000022, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 51, spline check::Times: 172.193117028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=156.549 Vehicle: 51 exceeded speed limit: 15.000000 on track seg: 461
vehicle.py    _speeding_handler 787 WARNING T=156.667 Vehicle: 51 exceeded speed limit: 15.000000 on track seg: 462
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 158.1 to 158.685540044. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 158.685540044 to 159.271080088. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 159.271080088 to 159.975000159. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 159.975000159 to 160.560540203. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 13, original knot: (3001.1710003814724, 0.0, 0.0, 161.1460802464839)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 160.560540203 to 161.146080246. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 13, original knot: (3001.1710003814724, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 13, spline check::Times: 161.146080246 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 159.453818254 to 159.639007143. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 159.639007143 to 160.924721429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 160.924721429 to 161.594562698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 161.594562698 to 162.880276984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 162.880276984 to 177.68223694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 177.68223694 to 178.267776984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 37, original knot: (3274.5540000000033, 1.0125233984581428e-13, 0.0, 178.85331702789614)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 178.267776984 to 178.853317028. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 37, original knot: (3274.5540000000033, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 37, spline check::Times: 178.853317028 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   _collision_handler 751 WARNING T=159.860 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=159.860 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=159.860 Vehicle 17 collided with vehicle 16.
vehicle.py   _collision_handler 751 WARNING T=159.981 Vehicle 15 collided with vehicle 14.
vehicle.py   _collision_handler 751 WARNING T=159.981 Vehicle 16 collided with vehicle 15.
vehicle.py   _collision_handler 751 WARNING T=159.981 Vehicle 17 collided with vehicle 16.
station.py                  run 272    INFO T=168.000 Passenger32 loaded into 2 (1 out of 2) at station 9, platform 2, berth 3 
vehicle.py   process_spline_msg 450   DEBUG Vehicle 2, spline check::Times: 168.3 to 169.585714286. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 2, spline check::Times: 169.585714286 to 170.522222222. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 2, spline check::Times: 170.522222222 to 171.807936508. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 2, spline check::Times: 171.807936508 to 8600.0. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=169.525 Vehicle: 8 exceeded speed limit: 15.000000 on track seg: 535
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 169.724568254 to 169.909407143. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 169.909407143 to 171.195121429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 171.195121429 to 171.864962698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 171.864962698 to 173.150676984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 173.150676984 to 184.193053607. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 184.193053607 to 184.778593651. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 8, original knot: (3323.9019999999996, 7.9936057773011271e-14, 0.0, 185.36413369456275)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 184.778593651 to 185.364133695. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 8, original knot: (3323.9019999999996, 0.0, 0.0, 8600.0)
vehicle.py   process_spline_msg 450   DEBUG Vehicle 8, spline check::Times: 185.364133695 to 8600.0. Errors: Pos: 0.000000, Vel: 0.000000, Accel: 0.000000
vehicle.py    _speeding_handler 787 WARNING T=169.725 Vehicle: 8 exceeded speed limit: 15.000000 on track seg: 535
vehicle.py    _speeding_handler 787 WARNING T=169.842 Vehicle: 8 exceeded speed limit: 15.000000 on track seg: 536
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 170.485968254 to 170.671157143. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 170.671157143 to 171.956871429. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 171.956871429 to 172.626712698. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 172.626712698 to 173.912426984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 173.912426984 to 186.83938694. Errors: Pos: 0.000000, Vel: -0.000000, Accel: 0.000000
vehicle.py   process_spline_msg 450   DEBUG Vehicle 39, spline check::Times: 186.83938694 to 187.424926984. Errors: Pos: -0.000000, Vel: 0.000000, Accel: -0.000000
vehicle.py   process_spline_msg 433   DEBUG Clipped vel and accel to 0. Vehicle 39, original knot: (3167.6289999999999, 7.9936057773011271e-14, 0.0, 188.01046702789614)
